"file";"ID";"N";"M";"DIST";"method";"result"
"N252_M10_uniform_Z6C1W8X7";"Z6C1W8X7";252;10;"uniform";"k-means-exchange";"2, 3, 3, 3, 2, 2, 3, 2, 1, 3, 3, 1, 3, 1, 1, 3, 3, 2, 3, 1, 3, 1, 3, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 3, 1, 3, 3, 2, 3, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 1, 1, 2, 1, 3, 2, 3, 2, 2, 3, 1, 3, 2, 2, 3, 3, 3, 3, 3, 1, 2, 2, 1, 2, 3, 2, 2, 2, 1, 1, 3, 3, 3, 3, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 3, 2, 3, 2, 2, 2, 3, 2, 1, 1, 1, 1, 1, 2, 3, 2, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 2, 1, 2, 2, 3, 2, 3, 1, 3, 2, 1, 2, 3, 3, 3, 1, 2, 1, 2, 3, 2, 3, 1, 2, 2, 3, 3, 3, 2, 1, 2, 3, 3, 1, 2, 1, 3, 1, 3, 1, 2, 3, 1, 2, 1, 1, 3, 1, 3, 1, 3, 1, 2, 1, 3, 3, 2, 2, 1, 3, 2, 3, 1, 3, 3, 3, 1, 3, 2, 2, 1, 1, 2, 2, 2, 2, 1, 3, 1, 3, 1, 1, 3, 1, 1, 2, 3, 3, 1, 2, 1, 3, 1, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 1, 1, 1, 3, 1, 3, 3, 1"
"N252_M10_uniform_Z6C1W8X7";"Z6C1W8X7";252;10;"uniform";"kplus";"3, 2, 3, 2, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 1, 2, 2, 2, 1, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 2, 1, 1, 1, 3, 3, 2, 1, 1, 2, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 2, 1, 2, 3, 1, 1, 3, 3, 3, 3, 3, 1, 2, 2, 2, 1, 2, 2, 3, 3, 1, 1, 1, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 2, 3, 1, 1, 1, 2, 1, 2, 3, 2, 1, 3, 2, 1, 2, 3, 1, 1, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 2, 2, 3, 3, 3, 1, 3, 1, 3, 2, 1, 2, 1, 2, 1, 3, 1, 2, 3, 2, 1, 3, 1, 1, 3, 3, 1, 1, 2, 3, 2, 3, 3, 2, 2, 1, 3, 2, 3, 3, 1, 1, 2, 3, 2, 1, 1, 2, 3, 3, 3, 1, 3, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 3, 2, 3, 1, 2, 2, 2, 2, 3, 1, 3, 1, 3, 3, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 3, 2, 2, 3, 1, 1, 2, 3, 1, 2, 1, 3, 2, 2, 1, 2, 3, 3, 2, 2, 1, 3, 1, 1, 3, 3, 1, 1, 3, 1"
"N252_M10_uniform_Z6C1W8X7";"Z6C1W8X7";252;10;"uniform";"random";"1, 1, 3, 3, 2, 1, 1, 2, 2, 2, 3, 1, 3, 3, 1, 2, 3, 3, 2, 1, 3, 2, 2, 1, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 1, 2, 3, 3, 1, 1, 1, 1, 2, 3, 1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 3, 1, 2, 2, 3, 2, 2, 3, 1, 1, 3, 1, 1, 1, 1, 2, 3, 2, 2, 1, 2, 3, 3, 2, 1, 3, 2, 2, 2, 3, 2, 3, 1, 1, 2, 2, 3, 1, 1, 2, 1, 2, 3, 3, 1, 2, 3, 2, 1, 2, 3, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 1, 3, 3, 2, 3, 1, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 2, 3, 1, 3, 1, 2, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 3, 1, 3, 2, 1, 3, 3, 3, 3, 2, 2, 1, 1, 3, 3, 3, 2, 2, 1, 1, 3, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 3, 3, 2, 2, 3, 3, 1, 3, 1, 1, 2, 2, 1, 2, 2, 2, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 3, 2, 3, 2, 2, 1, 3, 3, 1, 3, 3, 1, 2, 3, 1, 3, 2, 2, 2, 3, 1, 1, 2"
"N180_M4_normal_I2W5G1V4";"I2W5G1V4";180;4;"normal";"ace-exchange";"3, 3, 2, 2, 2, 1, 3, 3, 1, 3, 1, 1, 1, 3, 2, 3, 3, 1, 1, 3, 2, 3, 2, 1, 1, 2, 2, 3, 1, 1, 2, 3, 2, 3, 3, 2, 2, 3, 3, 1, 1, 2, 2, 1, 3, 1, 2, 3, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 3, 1, 2, 1, 1, 3, 3, 2, 2, 2, 1, 3, 2, 3, 1, 3, 2, 3, 1, 3, 2, 2, 1, 2, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 3, 3, 2, 1, 2, 3, 2, 2, 1, 3, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 2, 2, 3, 3, 3, 2, 3, 1, 2, 1, 3, 1, 2, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 1, 2, 2, 3, 2, 2, 3, 1, 1, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 1"
"N180_M4_normal_I2W5G1V4";"I2W5G1V4";180;4;"normal";"k-means-exchange";"2, 3, 3, 3, 2, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 2, 3, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 2, 2, 1, 3, 3, 2, 2, 1, 3, 2, 3, 1, 2, 1, 1, 2, 3, 3, 2, 3, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 1, 3, 2, 2, 3, 2, 3, 2, 2, 2, 3, 1, 1, 2, 3, 1, 2, 2, 1, 2, 2, 2, 3, 2, 1, 2, 3, 2, 2, 3, 1, 3, 1, 1, 1, 3, 3, 2, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 3, 3, 3, 2, 2, 2, 3, 1, 1, 2, 1, 2, 1, 3, 3, 2, 3, 2, 2, 2, 3, 2, 1, 3, 1, 3, 3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 2, 1, 3, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 2, 3"
"N180_M4_normal_I2W5G1V4";"I2W5G1V4";180;4;"normal";"kplus";"1, 3, 3, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 3, 3, 2, 3, 2, 2, 3, 2, 2, 1, 3, 2, 1, 1, 3, 1, 2, 3, 2, 1, 2, 1, 3, 3, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 1, 2, 3, 1, 2, 2, 2, 3, 1, 2, 3, 1, 3, 1, 1, 1, 3, 3, 2, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 3, 1, 1, 3, 1, 3, 1, 2, 3, 1, 1, 2, 2, 1, 3, 1, 1, 1, 2, 1, 2, 3, 1, 2, 3, 3, 1, 2, 1, 2, 3, 3, 3, 1, 2, 1, 2, 1, 3, 3, 1, 1, 1, 1, 3, 2, 2, 1, 3, 2, 1, 2, 1, 3, 3, 2, 2, 3, 3, 1, 2, 3, 1, 1, 3, 2, 3, 1, 1, 3, 2, 3, 2, 1, 2, 3, 3, 2, 3, 3, 3, 1, 3, 3, 2, 2, 1, 1, 1, 3, 3, 1, 3, 2, 1, 1, 3"
"N180_M4_normal_I2W5G1V4";"I2W5G1V4";180;4;"normal";"random";"3, 3, 1, 2, 2, 2, 1, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 1, 1, 2, 2, 3, 2, 1, 2, 3, 2, 1, 3, 2, 1, 2, 1, 1, 3, 1, 2, 3, 1, 3, 1, 2, 2, 1, 2, 2, 1, 3, 1, 2, 1, 1, 3, 3, 3, 1, 2, 2, 2, 3, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3, 3, 2, 3, 3, 2, 3, 3, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 3, 3, 2, 3, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 3, 2, 2, 1, 1, 2, 1, 3, 3, 3, 3, 1, 2, 2, 3, 2, 3, 1, 2, 1, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 3, 1, 3, 2, 3, 1, 2, 3, 2, 1, 3, 1, 3"
"N204_M8_uniform_I2Z5D9G4";"I2Z5D9G4";204;8;"uniform";"ace-exchange";"1, 1, 3, 2, 1, 3, 3, 3, 2, 3, 3, 3, 1, 1, 2, 3, 3, 3, 2, 3, 2, 2, 1, 3, 2, 3, 2, 2, 3, 1, 1, 3, 1, 1, 2, 2, 2, 3, 1, 2, 3, 3, 1, 2, 1, 1, 3, 2, 1, 2, 2, 2, 2, 2, 3, 2, 1, 2, 3, 3, 3, 2, 3, 1, 1, 1, 3, 3, 1, 3, 1, 1, 3, 2, 1, 1, 3, 3, 1, 3, 2, 3, 2, 3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 2, 2, 1, 3, 3, 1, 2, 1, 1, 1, 2, 2, 2, 3, 2, 1, 1, 1, 3, 1, 2, 3, 2, 3, 2, 3, 2, 3, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 2, 2, 2, 1, 3, 1, 1, 3, 1, 1, 2, 2, 3, 2, 2, 1, 2, 1, 3, 2, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 1, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 2, 3, 1, 1, 2, 1, 2, 2, 1, 3, 2, 3, 2, 1, 1, 1, 1, 3, 2, 2"
"N204_M8_uniform_I2Z5D9G4";"I2Z5D9G4";204;8;"uniform";"k-means-exchange";"3, 2, 3, 2, 2, 1, 3, 1, 2, 2, 3, 2, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 2, 2, 1, 3, 1, 3, 2, 3, 1, 2, 3, 3, 2, 2, 1, 3, 3, 2, 1, 2, 3, 1, 2, 3, 1, 3, 2, 2, 3, 2, 1, 3, 3, 2, 2, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 1, 2, 3, 2, 2, 2, 3, 1, 2, 3, 3, 3, 2, 3, 2, 3, 3, 1, 2, 2, 2, 1, 1, 1, 1, 2, 3, 3, 1, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 3, 2, 3, 2, 3, 1, 2, 1, 2, 1, 3, 3, 3, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 3, 1, 3, 3, 1, 3, 2, 1, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 2, 1, 3, 3, 3, 1, 2, 2, 3, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 3, 2, 2, 2, 3, 3, 2, 1, 3, 2, 1, 2, 3, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 1, 1"
"N204_M8_uniform_I2Z5D9G4";"I2Z5D9G4";204;8;"uniform";"kplus";"1, 2, 3, 3, 1, 3, 1, 1, 3, 2, 2, 1, 3, 2, 1, 3, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 1, 2, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 2, 3, 3, 2, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 1, 1, 3, 2, 3, 1, 2, 2, 2, 3, 3, 1, 3, 2, 1, 3, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 2, 2, 3, 1, 3, 3, 1, 2, 1, 1, 3, 3, 3, 3, 2, 1, 1, 3, 3, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 1, 1, 3, 3, 1, 2, 2, 3, 1, 2, 1, 2, 3, 1, 3, 1, 1, 1, 2, 2, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 3, 1, 2, 2, 2, 2, 3, 3, 1, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 3, 3, 1, 1, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 2, 3, 1, 2, 3, 3, 1, 1, 2, 3"
"N204_M8_uniform_I2Z5D9G4";"I2Z5D9G4";204;8;"uniform";"random";"2, 1, 2, 2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 1, 3, 3, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 3, 3, 1, 1, 3, 3, 3, 3, 3, 2, 3, 1, 1, 3, 1, 2, 2, 2, 2, 3, 1, 2, 1, 1, 2, 3, 3, 2, 1, 1, 2, 1, 2, 3, 3, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 2, 3, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 1, 2, 3, 2, 1, 2, 2, 1, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 3, 2, 1, 3, 3, 1, 3, 2, 2, 1, 3, 1, 1, 3, 2, 2, 1, 2, 1, 3, 1, 2, 2, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 1, 2, 3, 2, 3, 1, 1, 2, 3, 2, 2, 3, 2, 1, 2, 1, 1, 2, 1, 1, 3, 3, 1, 2, 3, 1, 3, 2, 3, 3, 3, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 3, 2, 3, 1, 1, 2, 1, 3, 2, 3, 2, 3, 3, 1, 3"
"N132_M1_uniform_Y6O7S2A8";"Y6O7S2A8";132;1;"uniform";"ace-exchange";"1, 3, 3, 1, 2, 1, 2, 2, 1, 1, 2, 3, 2, 1, 1, 3, 3, 3, 1, 2, 3, 2, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 3, 3, 2, 2, 2, 3, 2, 3, 1, 3, 2, 2, 1, 3, 2, 1, 1, 2, 2, 2, 2, 1, 3, 3, 1, 3, 3, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 3, 3, 1, 1, 2, 1, 3, 3, 1, 2, 2, 2, 3, 2, 1, 2, 1, 2, 2, 3, 1, 1, 3, 2, 2, 3, 2, 3, 3, 3, 1, 3, 1, 1, 1, 3, 3, 1, 2"
"N132_M1_uniform_Y6O7S2A8";"Y6O7S2A8";132;1;"uniform";"k-means-exchange";"3, 2, 2, 3, 3, 1, 1, 3, 2, 3, 3, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 3, 1, 1, 3, 3, 2, 2, 2, 1, 3, 3, 3, 2, 1, 3, 1, 3, 3, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 1, 1, 1, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 3, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 3, 3, 1, 2, 3, 2, 3, 1, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3, 1, 3, 1, 2, 2, 2, 3, 3, 3, 1, 2, 2, 1, 1, 2, 2, 3, 2, 3, 2, 1, 1, 3, 3, 2, 3, 3, 1, 2, 1, 1, 2"
"N132_M1_uniform_Y6O7S2A8";"Y6O7S2A8";132;1;"uniform";"kplus";"2, 1, 3, 1, 2, 1, 3, 3, 3, 1, 2, 2, 1, 1, 1, 3, 2, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 3, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 1, 2, 2, 3, 2, 2, 1, 3, 2, 3, 1, 1, 2, 3, 1, 3, 1, 1, 2, 3, 2, 3, 1, 3, 1, 2, 3, 2, 1, 1, 3, 1, 1, 3, 2, 2, 2, 3, 1, 2, 2, 3, 1, 3, 2, 3, 2, 2, 1, 3, 1, 1, 1, 2, 3, 3, 3, 1, 3, 3, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 2, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 1"
"N132_M1_uniform_Y6O7S2A8";"Y6O7S2A8";132;1;"uniform";"random";"2, 2, 2, 1, 2, 1, 3, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 2, 1, 3, 2, 1, 1, 2, 1, 1, 3, 1, 3, 2, 2, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 3, 3, 1, 2, 2, 3, 3, 2, 1, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 2, 3, 1, 1, 3, 2, 3, 3, 1, 3, 1, 3, 3, 2, 2, 1, 1, 3, 3, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 3, 1, 2, 1, 2, 3, 3, 1, 3, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3, 2"
"N252_M5_normal-wide_J6V3P0Z5";"J6V3P0Z5";252;5;"normal-wide";"ace-exchange";"1, 1, 3, 2, 3, 1, 3, 1, 3, 2, 2, 1, 1, 3, 2, 1, 3, 1, 3, 2, 2, 1, 3, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 2, 3, 2, 3, 2, 3, 1, 2, 2, 3, 2, 3, 2, 3, 3, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 3, 3, 3, 1, 1, 3, 1, 1, 2, 1, 2, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 3, 3, 2, 3, 2, 1, 2, 1, 1, 3, 3, 3, 2, 1, 2, 1, 3, 3, 1, 3, 2, 3, 1, 2, 2, 3, 3, 2, 1, 2, 1, 2, 2, 3, 3, 2, 1, 1, 2, 2, 1, 3, 2, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 1, 2, 3, 1, 3, 2, 3, 3, 3, 2, 3, 2, 2, 1, 1, 1, 3, 2, 2, 3, 1, 3, 1, 2, 2, 1, 2, 3, 2, 3, 2, 3, 1, 1, 3, 1, 3, 2, 1, 1, 2, 1, 3, 1, 3, 2, 1, 2, 3, 1, 2, 3, 3, 2, 2, 1, 1, 2, 1, 3, 3, 3, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 3, 1, 3, 2, 3, 2, 1, 1, 1, 3, 2, 3, 1, 1, 2, 1, 1, 3, 3, 2, 1, 3, 3, 3, 1, 3"
"N252_M5_normal-wide_J6V3P0Z5";"J6V3P0Z5";252;5;"normal-wide";"k-means-exchange";"2, 1, 1, 3, 2, 2, 3, 1, 2, 1, 3, 3, 3, 2, 3, 2, 2, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 1, 3, 2, 3, 2, 3, 3, 2, 1, 2, 1, 1, 3, 1, 2, 2, 2, 1, 2, 3, 2, 1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 3, 3, 1, 1, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 1, 3, 3, 2, 1, 1, 3, 2, 2, 1, 1, 1, 1, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 3, 2, 3, 3, 1, 2, 3, 1, 2, 1, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 3, 3, 1, 3, 3, 1, 2, 2, 3, 1, 2, 2, 3, 1, 2, 2, 2, 3, 3, 3, 1, 1, 3, 1, 3, 2, 3, 1, 2, 2, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 1, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 3, 1, 2, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 2, 2, 3, 1, 3, 1"
"N252_M5_normal-wide_J6V3P0Z5";"J6V3P0Z5";252;5;"normal-wide";"kplus";"2, 1, 1, 3, 3, 2, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 2, 2, 2, 2, 1, 1, 2, 3, 3, 3, 1, 2, 2, 2, 3, 2, 2, 1, 1, 2, 3, 2, 2, 1, 3, 3, 3, 1, 2, 1, 2, 1, 2, 1, 3, 3, 1, 2, 3, 3, 2, 1, 3, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3, 1, 1, 2, 3, 3, 3, 1, 3, 2, 3, 2, 1, 2, 2, 3, 3, 3, 2, 1, 1, 3, 1, 1, 2, 2, 3, 1, 1, 1, 3, 3, 3, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 1, 3, 3, 1, 3, 2, 1, 1, 3, 3, 3, 1, 3, 3, 2, 1, 1, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 3, 3, 2, 1, 2, 3, 3, 2, 3, 1, 1, 3, 1, 1, 3, 3, 2, 2, 3, 3, 1, 2, 2, 2, 2, 3, 1, 1, 3, 1, 1, 1, 3, 3, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 3, 3, 1, 1, 2, 2, 1, 1, 3, 2, 1, 1, 3, 1, 3, 1, 3, 3, 3, 1, 3, 3, 2, 2, 2, 2, 3, 1, 1, 2, 3, 2, 2, 1, 2, 3, 3, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 1, 3, 2, 1, 2, 1, 1, 3, 1, 3, 3, 2, 1, 2, 3, 1, 1, 1, 2"
"N252_M5_normal-wide_J6V3P0Z5";"J6V3P0Z5";252;5;"normal-wide";"random";"1, 3, 2, 3, 1, 3, 2, 1, 1, 1, 2, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3, 1, 3, 2, 3, 3, 1, 3, 3, 2, 1, 3, 1, 3, 1, 1, 1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 1, 1, 3, 3, 2, 1, 2, 2, 2, 1, 3, 1, 2, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 1, 2, 1, 3, 2, 3, 1, 3, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 1, 2, 3, 3, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 3, 2, 3, 3, 2, 2, 2, 3, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 3, 3, 2, 2, 2, 3, 1, 3, 2, 1, 3, 1, 3, 1, 2, 1, 1, 3, 1, 1, 1, 3, 1, 3, 3, 1, 3, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 1, 1, 3, 1, 1, 3, 1, 3, 2, 3, 1, 1, 2, 3, 2, 1, 3, 1, 2, 2, 3, 1, 1, 3, 3, 3, 2, 2, 3, 2, 1, 3, 2, 3, 3, 1, 3, 1, 1, 2, 2, 1, 2, 2, 3, 3, 3, 2, 2, 2, 1, 2, 1, 2, 3, 1, 2, 3, 1, 1, 3, 1, 1, 3, 3, 1, 2, 1, 3, 3, 2"
"N288_M6_uniform_I9H1B3D8";"I9H1B3D8";288;6;"uniform";"ace-exchange";"1, 3, 3, 3, 2, 3, 2, 1, 3, 1, 1, 3, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 3, 1, 3, 1, 2, 1, 1, 3, 3, 1, 1, 2, 3, 2, 2, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2, 1, 1, 1, 1, 3, 1, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 3, 1, 2, 2, 3, 2, 1, 1, 3, 2, 1, 2, 2, 2, 2, 1, 1, 3, 2, 1, 1, 2, 3, 2, 1, 3, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 1, 3, 3, 2, 3, 2, 1, 3, 3, 3, 1, 1, 1, 2, 3, 2, 2, 3, 1, 1, 3, 2, 2, 1, 1, 3, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2, 3, 1, 3, 3, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 1, 1, 2, 2, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 1, 1, 2, 1, 3, 2, 3, 3, 2, 2, 2, 3, 1, 1, 3, 2, 2, 2, 1, 2, 3, 2, 2, 3, 1, 1, 3, 2, 3, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 3, 3, 1, 2, 1, 3, 2, 3, 2, 3, 1, 3, 1, 1, 3, 3, 1, 2, 2, 3, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 1, 1, 1, 1"
