"file";"ID";"N";"M";"DIST";"method";"result"
"N276_M8_uniform_U8L7T0E2";"U8L7T0E2";276;8;"uniform";"kplus";"3, 1, 2, 2, 1, 2, 1, 1, 4, 2, 3, 3, 1, 2, 3, 4, 2, 1, 3, 3, 1, 3, 2, 1, 1, 2, 3, 1, 2, 2, 4, 1, 1, 2, 1, 3, 1, 4, 2, 1, 3, 3, 2, 4, 4, 3, 3, 4, 2, 3, 3, 3, 1, 2, 4, 1, 4, 1, 4, 4, 4, 2, 1, 3, 2, 2, 4, 4, 3, 2, 1, 2, 2, 2, 3, 4, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 1, 4, 1, 3, 2, 4, 3, 1, 3, 1, 2, 2, 1, 2, 1, 4, 3, 4, 3, 4, 1, 1, 2, 2, 1, 3, 4, 3, 2, 3, 3, 4, 4, 2, 3, 1, 3, 1, 3, 4, 2, 4, 2, 2, 3, 4, 2, 3, 4, 4, 4, 1, 2, 2, 3, 2, 3, 2, 1, 1, 1, 1, 2, 4, 4, 1, 3, 4, 2, 2, 2, 4, 1, 3, 4, 1, 2, 1, 1, 3, 3, 2, 4, 4, 3, 4, 3, 4, 2, 2, 4, 4, 3, 4, 1, 3, 3, 4, 3, 4, 2, 2, 4, 4, 2, 4, 4, 3, 1, 4, 2, 1, 4, 1, 4, 1, 1, 1, 1, 2, 1, 2, 4, 3, 1, 3, 3, 1, 3, 1, 1, 4, 1, 3, 1, 2, 3, 3, 2, 4, 4, 3, 2, 4, 2, 4, 3, 4, 4, 4, 2, 3, 1, 2, 4, 4, 3, 1, 4, 1, 3, 2, 2, 1, 1, 2, 1, 4, 3, 2, 4, 4, 2, 4, 4, 1, 2, 1, 1, 1, 3, 2, 4, 1, 3, 1, 1, 2, 4, 2"
"N276_M8_uniform_U8L7T0E2";"U8L7T0E2";276;8;"uniform";"random";"3, 4, 2, 2, 1, 1, 1, 2, 4, 4, 3, 3, 4, 1, 3, 1, 2, 1, 3, 4, 3, 4, 2, 1, 2, 4, 1, 1, 2, 2, 3, 2, 2, 1, 3, 3, 1, 4, 1, 4, 2, 1, 4, 3, 3, 4, 4, 3, 2, 2, 3, 3, 1, 1, 3, 3, 2, 1, 4, 4, 3, 1, 4, 2, 1, 3, 1, 2, 2, 2, 3, 1, 1, 1, 1, 4, 3, 1, 2, 4, 4, 2, 1, 1, 4, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 4, 1, 2, 4, 2, 2, 2, 1, 1, 1, 2, 3, 2, 4, 3, 4, 3, 3, 1, 4, 2, 2, 1, 2, 2, 2, 4, 3, 1, 4, 4, 4, 1, 3, 2, 1, 1, 1, 3, 2, 1, 4, 3, 2, 2, 4, 1, 3, 4, 3, 4, 1, 3, 3, 3, 3, 3, 3, 1, 2, 2, 1, 4, 3, 2, 4, 4, 1, 1, 4, 2, 3, 2, 3, 3, 1, 3, 4, 2, 1, 1, 3, 1, 3, 4, 4, 4, 4, 3, 3, 2, 4, 2, 1, 2, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 1, 1, 2, 4, 3, 2, 4, 2, 1, 3, 3, 2, 4, 4, 3, 1, 4, 4, 1, 2, 1, 1, 3, 3, 4, 3, 4, 2, 2, 1, 1, 1, 3, 1, 4, 3, 4, 4, 1, 4, 3, 2, 2, 3, 1, 1, 4, 4, 4, 3, 1, 4, 2, 1, 4, 4, 4, 2, 2, 4, 4, 2, 2, 1, 4, 1, 2, 3, 1, 2, 2, 4, 1, 4"
"N276_M1_normal_W5M8X3H0";"W5M8X3H0";276;1;"normal";"ace-exchange";"3, 2, 3, 2, 4, 4, 4, 3, 3, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 1, 2, 2, 3, 3, 3, 3, 3, 1, 3, 2, 2, 4, 2, 1, 3, 4, 2, 2, 3, 3, 4, 2, 4, 4, 2, 4, 3, 1, 3, 4, 4, 4, 1, 1, 2, 1, 3, 2, 1, 2, 1, 3, 1, 1, 1, 4, 1, 1, 4, 3, 1, 1, 4, 2, 2, 3, 4, 1, 1, 4, 3, 1, 3, 3, 3, 2, 4, 3, 3, 3, 2, 4, 4, 1, 2, 2, 4, 4, 1, 1, 4, 2, 3, 4, 2, 2, 3, 4, 1, 4, 1, 2, 4, 3, 1, 4, 3, 2, 4, 2, 3, 4, 1, 1, 3, 3, 2, 2, 1, 4, 2, 2, 3, 2, 1, 1, 1, 4, 4, 2, 1, 2, 2, 2, 1, 1, 4, 4, 2, 2, 3, 1, 4, 1, 3, 1, 3, 4, 3, 4, 1, 1, 1, 4, 4, 1, 1, 1, 3, 4, 3, 4, 2, 4, 3, 1, 4, 4, 1, 2, 3, 4, 3, 1, 4, 2, 1, 4, 3, 1, 4, 3, 4, 4, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 4, 3, 3, 2, 3, 2, 1, 1, 3, 1, 4, 4, 4, 1, 4, 1, 4, 2, 1, 1, 4, 1, 1, 3, 1, 2, 2, 2, 3, 2, 2, 4, 2, 4, 4, 4, 3, 1, 1, 1, 1, 4, 4, 3, 2, 4, 2, 1, 2, 4, 4, 2, 2, 1, 4, 3, 2, 3, 2, 3, 1, 1, 3, 3, 1, 4, 2, 3, 2, 3"
"N276_M1_normal_W5M8X3H0";"W5M8X3H0";276;1;"normal";"k-means-exchange";"3, 3, 2, 2, 4, 3, 1, 3, 4, 2, 4, 3, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 1, 4, 2, 1, 1, 2, 4, 3, 4, 4, 1, 1, 1, 1, 4, 2, 1, 4, 4, 4, 2, 2, 1, 1, 3, 4, 3, 1, 2, 1, 2, 2, 3, 1, 3, 3, 2, 3, 2, 2, 1, 2, 3, 4, 2, 3, 1, 1, 4, 4, 2, 2, 4, 3, 1, 3, 4, 2, 3, 4, 2, 4, 4, 2, 1, 2, 3, 1, 1, 4, 2, 4, 3, 3, 3, 3, 3, 1, 4, 4, 1, 4, 2, 3, 2, 1, 1, 4, 3, 4, 4, 4, 4, 3, 3, 2, 4, 4, 2, 4, 2, 1, 2, 4, 3, 3, 1, 1, 4, 2, 3, 4, 2, 3, 2, 2, 2, 3, 4, 1, 2, 4, 3, 4, 1, 1, 1, 2, 1, 4, 1, 1, 3, 4, 1, 4, 3, 1, 3, 3, 3, 3, 2, 4, 1, 3, 1, 3, 3, 4, 4, 2, 3, 3, 1, 1, 2, 2, 4, 2, 2, 1, 2, 1, 2, 3, 4, 2, 4, 2, 2, 2, 3, 2, 1, 1, 4, 1, 3, 4, 1, 2, 2, 1, 3, 4, 4, 4, 2, 2, 3, 3, 3, 3, 1, 4, 1, 3, 2, 3, 2, 1, 4, 1, 1, 3, 2, 4, 2, 3, 2, 2, 1, 2, 1, 4, 2, 1, 4, 2, 4, 3, 4, 4, 3, 3, 4, 4, 3, 1, 4, 3, 1, 2, 4, 3, 1, 3, 3, 2, 1, 2, 3, 4, 4, 4, 1, 2, 1, 4, 3, 2"
"N276_M1_normal_W5M8X3H0";"W5M8X3H0";276;1;"normal";"kplus";"2, 3, 2, 4, 3, 2, 4, 4, 1, 3, 3, 3, 4, 1, 2, 3, 1, 3, 2, 3, 1, 4, 1, 4, 4, 4, 3, 3, 2, 2, 3, 4, 1, 2, 4, 2, 3, 1, 1, 4, 3, 1, 4, 3, 4, 4, 4, 4, 4, 3, 1, 1, 2, 1, 4, 4, 4, 1, 1, 3, 4, 4, 1, 1, 4, 3, 3, 1, 3, 2, 3, 2, 3, 3, 2, 1, 2, 3, 1, 2, 2, 1, 1, 3, 2, 2, 4, 3, 4, 1, 4, 4, 3, 4, 2, 4, 4, 2, 3, 2, 1, 2, 2, 4, 2, 1, 3, 1, 1, 3, 2, 3, 1, 3, 2, 1, 4, 3, 4, 4, 3, 4, 1, 3, 2, 3, 1, 4, 1, 2, 1, 4, 4, 1, 1, 1, 2, 2, 4, 4, 3, 2, 4, 1, 1, 2, 3, 1, 3, 2, 3, 3, 4, 1, 1, 4, 4, 2, 3, 1, 2, 2, 4, 3, 2, 2, 1, 4, 2, 1, 3, 4, 1, 1, 2, 2, 4, 2, 4, 1, 1, 4, 3, 1, 1, 3, 1, 2, 1, 1, 3, 2, 4, 2, 1, 1, 1, 4, 4, 1, 1, 4, 1, 2, 3, 3, 4, 4, 2, 4, 4, 3, 2, 3, 2, 1, 3, 3, 3, 1, 4, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 4, 2, 3, 2, 1, 3, 4, 2, 2, 2, 2, 3, 3, 2, 3, 4, 2, 3, 1, 1, 1, 3, 1, 2, 1, 2, 2, 4, 3, 2, 3, 3, 4, 4, 2, 1, 3, 1, 4, 4, 3, 3, 1, 3, 4"
"N276_M1_normal_W5M8X3H0";"W5M8X3H0";276;1;"normal";"random";"4, 4, 4, 4, 1, 4, 3, 2, 3, 1, 2, 3, 4, 4, 2, 2, 1, 3, 4, 3, 3, 2, 4, 2, 1, 4, 1, 1, 4, 3, 2, 4, 2, 3, 2, 2, 1, 4, 1, 1, 2, 3, 1, 3, 3, 3, 3, 2, 2, 1, 4, 1, 4, 3, 4, 2, 2, 1, 2, 2, 1, 1, 4, 4, 1, 3, 3, 3, 2, 4, 1, 1, 1, 2, 1, 3, 4, 4, 3, 4, 3, 1, 4, 4, 2, 2, 1, 1, 3, 4, 4, 2, 3, 1, 2, 4, 3, 4, 3, 3, 4, 1, 2, 4, 4, 1, 1, 4, 2, 1, 3, 2, 1, 2, 3, 1, 2, 2, 2, 3, 2, 2, 1, 4, 3, 1, 2, 3, 3, 1, 3, 4, 1, 3, 2, 2, 3, 4, 3, 2, 3, 3, 1, 4, 4, 3, 1, 4, 3, 3, 1, 1, 2, 4, 3, 2, 4, 1, 3, 1, 1, 4, 2, 4, 1, 2, 3, 3, 3, 2, 1, 1, 2, 4, 3, 1, 4, 1, 3, 4, 2, 3, 4, 2, 4, 1, 1, 4, 3, 3, 4, 1, 2, 2, 1, 1, 4, 2, 1, 2, 4, 2, 1, 1, 2, 1, 2, 4, 3, 3, 4, 3, 2, 4, 4, 1, 4, 2, 1, 3, 4, 3, 3, 2, 1, 1, 2, 1, 1, 1, 3, 4, 2, 3, 1, 3, 1, 2, 3, 4, 3, 1, 3, 3, 2, 4, 2, 4, 4, 2, 3, 4, 2, 2, 4, 2, 1, 3, 3, 2, 1, 2, 4, 4, 1, 1, 4, 2, 3, 2, 4, 2, 2, 3, 3, 4"
"N216_M3_normal_S1Q5Y4T7";"S1Q5Y4T7";216;3;"normal";"ace-exchange";"1, 1, 1, 1, 2, 3, 1, 4, 1, 2, 2, 3, 2, 4, 4, 1, 3, 4, 1, 3, 2, 1, 4, 4, 3, 2, 1, 1, 2, 2, 1, 2, 3, 3, 4, 1, 3, 3, 4, 2, 3, 3, 1, 2, 4, 2, 4, 2, 2, 1, 2, 4, 4, 4, 2, 1, 2, 4, 4, 1, 3, 1, 2, 1, 3, 2, 3, 2, 1, 1, 2, 3, 2, 4, 2, 4, 1, 3, 1, 1, 3, 4, 4, 2, 3, 3, 3, 1, 1, 2, 3, 4, 1, 2, 3, 3, 1, 3, 2, 1, 3, 2, 1, 1, 4, 4, 3, 3, 2, 4, 1, 1, 2, 1, 2, 4, 2, 2, 1, 4, 1, 3, 4, 1, 3, 4, 1, 2, 4, 2, 4, 1, 1, 1, 4, 4, 3, 4, 3, 2, 3, 4, 4, 3, 4, 2, 2, 4, 3, 4, 2, 3, 3, 4, 3, 2, 3, 1, 4, 1, 1, 3, 3, 2, 3, 3, 1, 3, 1, 3, 1, 2, 2, 3, 4, 2, 4, 1, 2, 4, 1, 4, 4, 1, 4, 4, 2, 2, 2, 3, 2, 4, 4, 3, 4, 3, 4, 3, 1, 3, 1, 3, 3, 3, 4, 2, 3, 1, 2, 4, 1, 2, 4, 2, 2, 4"
"N216_M3_normal_S1Q5Y4T7";"S1Q5Y4T7";216;3;"normal";"k-means-exchange";"3, 3, 3, 3, 3, 3, 2, 1, 4, 2, 2, 3, 3, 4, 4, 4, 4, 2, 2, 3, 4, 1, 3, 2, 4, 2, 1, 3, 1, 1, 3, 1, 4, 2, 3, 4, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 2, 4, 1, 2, 4, 4, 4, 1, 1, 4, 1, 3, 4, 1, 4, 2, 4, 2, 3, 3, 4, 3, 1, 2, 1, 1, 4, 4, 1, 2, 3, 2, 1, 1, 4, 2, 2, 3, 3, 2, 4, 3, 3, 1, 1, 2, 1, 3, 4, 1, 2, 2, 1, 3, 1, 2, 1, 4, 4, 4, 3, 4, 1, 1, 3, 4, 2, 2, 4, 4, 3, 1, 2, 2, 3, 3, 1, 4, 3, 4, 3, 4, 2, 3, 1, 2, 4, 4, 2, 1, 2, 2, 3, 2, 1, 2, 1, 2, 2, 3, 1, 4, 1, 2, 2, 2, 1, 4, 1, 4, 3, 4, 1, 2, 1, 2, 3, 4, 3, 3, 4, 2, 4, 3, 4, 1, 3, 1, 1, 4, 4, 2, 2, 1, 3, 3, 4, 4, 4, 1, 2, 1, 1, 2, 1, 3, 1, 1, 3, 3, 1, 4, 1, 2, 1, 2, 2, 4, 4, 1, 2, 3, 3, 2, 3, 3, 2, 1, 4, 4"
"N216_M3_normal_S1Q5Y4T7";"S1Q5Y4T7";216;3;"normal";"kplus";"2, 4, 3, 3, 1, 2, 4, 4, 4, 3, 3, 1, 1, 3, 4, 4, 1, 2, 1, 4, 3, 1, 1, 4, 3, 1, 2, 4, 4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 1, 4, 3, 1, 2, 1, 3, 4, 3, 2, 4, 3, 1, 3, 2, 2, 3, 4, 4, 3, 1, 4, 2, 1, 1, 2, 2, 3, 2, 2, 3, 4, 3, 4, 1, 2, 4, 2, 3, 1, 2, 1, 2, 2, 4, 1, 2, 4, 4, 3, 3, 2, 1, 3, 1, 2, 3, 4, 1, 2, 1, 1, 4, 4, 1, 3, 2, 2, 1, 1, 4, 1, 4, 1, 3, 4, 4, 3, 1, 2, 2, 2, 1, 2, 2, 3, 2, 1, 3, 4, 2, 3, 2, 3, 1, 4, 1, 4, 4, 4, 3, 3, 3, 4, 1, 3, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2, 1, 2, 3, 3, 2, 4, 3, 4, 3, 4, 3, 4, 2, 3, 3, 2, 1, 1, 3, 2, 3, 2, 3, 4, 2, 1, 2, 4, 4, 2, 3, 4, 3, 1, 2, 1, 4, 2, 2, 1, 1, 3, 3, 2, 4, 1, 1, 3, 4, 2, 4, 3, 3, 1, 1, 1, 1, 4, 4, 2, 2, 1"
"N216_M3_normal_S1Q5Y4T7";"S1Q5Y4T7";216;3;"normal";"random";"1, 1, 3, 3, 2, 1, 1, 4, 1, 2, 2, 4, 1, 1, 3, 2, 4, 1, 4, 1, 4, 1, 2, 4, 1, 1, 3, 1, 1, 3, 3, 2, 2, 1, 3, 3, 2, 4, 3, 2, 3, 2, 3, 2, 3, 4, 4, 1, 2, 2, 1, 1, 2, 3, 1, 4, 4, 2, 3, 3, 3, 3, 4, 3, 3, 1, 2, 3, 3, 4, 4, 2, 2, 3, 1, 3, 2, 3, 2, 3, 2, 2, 1, 3, 4, 3, 2, 2, 4, 3, 2, 4, 4, 3, 2, 4, 1, 1, 1, 2, 4, 1, 2, 4, 2, 4, 3, 1, 3, 3, 4, 2, 3, 1, 2, 1, 2, 1, 3, 4, 1, 4, 3, 1, 2, 3, 4, 3, 2, 1, 1, 4, 4, 2, 1, 4, 3, 3, 4, 4, 4, 2, 1, 3, 1, 4, 4, 3, 1, 1, 2, 1, 2, 4, 2, 4, 4, 4, 1, 1, 1, 2, 1, 4, 2, 4, 3, 3, 1, 1, 2, 2, 4, 1, 4, 3, 3, 2, 2, 4, 4, 1, 4, 2, 3, 2, 4, 4, 4, 1, 3, 1, 3, 2, 2, 2, 4, 3, 4, 1, 2, 3, 4, 1, 1, 4, 4, 3, 4, 1, 2, 3, 3, 3, 2, 2"
"N156_M10_uniform_X7K0Y3C2";"X7K0Y3C2";156;10;"uniform";"ace-exchange";"1, 2, 4, 4, 3, 3, 4, 2, 1, 1, 4, 3, 2, 1, 1, 2, 2, 1, 2, 3, 3, 4, 1, 1, 3, 2, 2, 4, 1, 2, 3, 4, 4, 3, 1, 4, 4, 4, 3, 4, 1, 3, 1, 3, 3, 3, 4, 2, 2, 2, 4, 4, 2, 4, 1, 1, 4, 1, 4, 1, 1, 4, 3, 3, 2, 1, 2, 4, 3, 4, 1, 3, 3, 4, 1, 2, 3, 4, 4, 4, 2, 3, 2, 2, 3, 4, 3, 1, 1, 4, 3, 4, 2, 4, 3, 3, 1, 1, 2, 1, 3, 4, 2, 3, 4, 4, 2, 4, 1, 3, 4, 2, 3, 4, 3, 2, 2, 1, 3, 2, 3, 4, 4, 1, 3, 3, 1, 2, 1, 2, 4, 3, 3, 2, 1, 2, 3, 1, 2, 2, 2, 1, 1, 2, 3, 2, 1, 4, 1, 2, 1, 1, 1, 2, 3, 2"
"N156_M10_uniform_X7K0Y3C2";"X7K0Y3C2";156;10;"uniform";"k-means-exchange";"2, 2, 1, 1, 4, 2, 4, 4, 4, 3, 3, 1, 4, 3, 2, 2, 4, 3, 4, 2, 3, 1, 4, 3, 4, 3, 4, 3, 1, 2, 1, 3, 2, 4, 1, 1, 3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 1, 1, 1, 4, 2, 3, 2, 3, 4, 1, 2, 3, 2, 4, 1, 3, 4, 1, 2, 2, 2, 2, 2, 1, 1, 2, 3, 4, 1, 1, 2, 1, 2, 3, 4, 1, 1, 2, 4, 1, 4, 3, 3, 4, 1, 2, 2, 3, 4, 1, 3, 2, 4, 4, 4, 1, 2, 1, 1, 1, 4, 2, 2, 4, 3, 3, 2, 3, 1, 2, 3, 2, 4, 1, 3, 2, 1, 4, 3, 1, 2, 2, 3, 3, 3, 1, 3, 4, 1, 3, 2, 1, 3, 4, 3, 2, 1, 2, 4, 1, 2, 3, 4, 2, 2, 3, 3, 1, 1, 4"
"N156_M10_uniform_X7K0Y3C2";"X7K0Y3C2";156;10;"uniform";"kplus";"3, 2, 3, 2, 3, 4, 2, 2, 2, 2, 3, 3, 4, 3, 4, 1, 2, 3, 1, 4, 1, 3, 1, 2, 2, 2, 4, 3, 4, 4, 4, 1, 4, 3, 4, 4, 2, 4, 4, 1, 4, 4, 1, 1, 2, 1, 3, 2, 2, 1, 2, 2, 4, 2, 3, 3, 1, 1, 3, 2, 2, 4, 1, 4, 4, 1, 4, 2, 3, 1, 4, 2, 4, 1, 1, 2, 1, 1, 3, 3, 3, 1, 1, 2, 3, 2, 2, 3, 4, 3, 4, 3, 4, 4, 1, 2, 1, 1, 4, 1, 4, 4, 2, 1, 4, 3, 1, 4, 1, 2, 1, 2, 2, 3, 4, 2, 3, 1, 3, 3, 2, 1, 3, 2, 1, 4, 2, 3, 3, 1, 2, 4, 3, 1, 4, 2, 3, 4, 2, 4, 2, 1, 1, 3, 3, 3, 4, 3, 1, 4, 3, 1, 3, 2, 1, 3"
"N156_M10_uniform_X7K0Y3C2";"X7K0Y3C2";156;10;"uniform";"random";"2, 1, 4, 1, 1, 1, 4, 1, 2, 3, 1, 3, 2, 4, 3, 1, 3, 1, 1, 3, 1, 2, 2, 2, 2, 1, 4, 3, 4, 3, 1, 4, 4, 2, 1, 3, 4, 3, 2, 2, 1, 4, 1, 3, 4, 4, 1, 4, 2, 4, 1, 2, 2, 3, 3, 2, 1, 3, 2, 1, 3, 4, 4, 2, 4, 3, 1, 1, 3, 4, 2, 2, 3, 3, 1, 1, 4, 4, 3, 4, 3, 4, 4, 1, 3, 4, 1, 1, 1, 2, 2, 3, 4, 2, 1, 3, 3, 2, 1, 4, 3, 4, 2, 2, 3, 3, 4, 4, 1, 2, 3, 2, 2, 2, 2, 2, 1, 4, 3, 4, 4, 3, 3, 2, 4, 3, 1, 4, 1, 1, 2, 1, 1, 2, 2, 2, 3, 2, 4, 2, 3, 3, 1, 1, 4, 1, 3, 4, 4, 2, 3, 4, 3, 3, 4, 2"
"N72_M8_normal_K8P7D2J0";"K8P7D2J0";72;8;"normal";"ace-exchange";"1, 1, 3, 3, 2, 4, 1, 2, 4, 2, 4, 1, 2, 1, 3, 3, 2, 3, 2, 4, 4, 3, 1, 3, 2, 2, 1, 1, 2, 4, 1, 4, 2, 1, 2, 3, 1, 1, 4, 1, 4, 3, 3, 2, 3, 2, 1, 4, 2, 2, 3, 1, 2, 3, 1, 2, 4, 3, 4, 4, 4, 4, 1, 3, 4, 4, 2, 3, 3, 1, 3, 4"
"N72_M8_normal_K8P7D2J0";"K8P7D2J0";72;8;"normal";"k-means-exchange";"2, 3, 2, 3, 1, 2, 2, 2, 3, 3, 2, 4, 1, 2, 4, 1, 3, 3, 3, 1, 4, 2, 4, 1, 2, 2, 4, 2, 1, 2, 2, 3, 2, 1, 4, 3, 1, 1, 3, 3, 1, 1, 4, 4, 4, 4, 4, 2, 1, 3, 1, 4, 4, 4, 4, 3, 3, 3, 1, 1, 3, 3, 1, 4, 4, 4, 1, 2, 2, 3, 2, 1"
"N72_M8_normal_K8P7D2J0";"K8P7D2J0";72;8;"normal";"kplus";"4, 4, 1, 3, 1, 2, 3, 2, 3, 1, 3, 2, 2, 3, 3, 4, 1, 4, 4, 2, 1, 4, 3, 2, 1, 3, 3, 1, 3, 1, 1, 3, 1, 2, 1, 2, 1, 1, 4, 2, 1, 1, 2, 3, 4, 1, 4, 3, 4, 2, 2, 2, 2, 3, 4, 3, 3, 2, 3, 3, 2, 4, 4, 4, 2, 4, 1, 1, 4, 4, 2, 4"
"N72_M8_normal_K8P7D2J0";"K8P7D2J0";72;8;"normal";"random";"3, 4, 4, 2, 3, 1, 3, 1, 2, 3, 3, 2, 2, 4, 2, 4, 3, 3, 2, 4, 3, 4, 2, 3, 4, 3, 1, 2, 4, 3, 4, 2, 1, 4, 4, 1, 4, 4, 1, 2, 4, 2, 4, 1, 3, 3, 1, 1, 2, 1, 3, 4, 1, 1, 1, 4, 4, 1, 3, 2, 3, 1, 1, 3, 1, 2, 2, 2, 2, 2, 3, 1"
"N252_M10_normal_P3Y5Q1I6";"P3Y5Q1I6";252;10;"normal";"ace-exchange";"3, 4, 3, 3, 4, 4, 2, 4, 2, 1, 4, 2, 2, 4, 3, 1, 3, 3, 3, 1, 1, 4, 3, 1, 2, 1, 3, 4, 2, 2, 1, 4, 1, 4, 3, 4, 2, 2, 1, 1, 4, 2, 4, 3, 1, 3, 1, 4, 2, 2, 3, 1, 3, 4, 4, 1, 2, 2, 1, 1, 4, 1, 3, 3, 2, 3, 4, 4, 3, 2, 2, 2, 4, 4, 3, 1, 2, 4, 4, 2, 2, 2, 3, 4, 4, 2, 3, 4, 1, 3, 4, 2, 4, 2, 1, 1, 1, 4, 1, 3, 1, 3, 2, 2, 3, 1, 4, 3, 3, 1, 3, 1, 1, 4, 2, 3, 3, 2, 3, 1, 3, 3, 1, 4, 1, 4, 2, 1, 1, 4, 4, 1, 1, 2, 4, 4, 3, 4, 2, 2, 2, 4, 3, 1, 1, 4, 3, 2, 1, 2, 4, 3, 1, 1, 1, 1, 3, 2, 2, 1, 4, 2, 2, 3, 1, 2, 2, 1, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 4, 3, 1, 1, 4, 2, 3, 1, 2, 1, 3, 4, 4, 3, 3, 4, 1, 3, 4, 4, 2, 3, 3, 3, 3, 3, 1, 1, 4, 4, 4, 4, 3, 3, 4, 4, 1, 3, 4, 1, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 1, 1, 2, 3, 4, 1, 4, 3, 1, 2, 4, 3, 4, 1, 1, 4, 4, 2"
"N252_M10_normal_P3Y5Q1I6";"P3Y5Q1I6";252;10;"normal";"k-means-exchange";"3, 2, 4, 1, 3, 4, 4, 4, 4, 2, 1, 2, 4, 3, 1, 2, 1, 4, 4, 2, 2, 4, 4, 3, 3, 4, 1, 4, 3, 4, 2, 2, 3, 3, 1, 3, 1, 1, 3, 4, 3, 2, 3, 3, 1, 3, 2, 2, 2, 2, 1, 2, 2, 1, 2, 3, 3, 4, 1, 2, 3, 4, 2, 4, 1, 2, 2, 3, 4, 4, 3, 4, 1, 3, 3, 1, 2, 1, 2, 1, 3, 3, 4, 2, 3, 3, 3, 2, 3, 2, 2, 1, 1, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 2, 3, 2, 3, 1, 3, 3, 3, 4, 2, 2, 4, 2, 4, 1, 1, 4, 1, 2, 4, 3, 4, 1, 3, 2, 1, 3, 3, 2, 4, 4, 2, 3, 2, 4, 1, 4, 1, 2, 3, 1, 2, 4, 4, 1, 1, 1, 4, 4, 2, 1, 4, 1, 3, 4, 4, 2, 1, 3, 4, 1, 3, 3, 1, 3, 2, 4, 4, 4, 2, 4, 4, 4, 3, 2, 4, 4, 1, 2, 2, 4, 4, 1, 1, 1, 3, 2, 4, 3, 3, 1, 1, 3, 4, 1, 2, 2, 4, 2, 1, 2, 2, 3, 4, 2, 1, 1, 2, 3, 4, 4, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 4, 4, 2, 4, 4, 2, 1, 3, 1, 1, 4, 4, 1, 3, 2, 2, 4, 3, 1, 1, 3, 4"
"N252_M10_normal_P3Y5Q1I6";"P3Y5Q1I6";252;10;"normal";"kplus";"3, 2, 4, 1, 3, 2, 4, 4, 2, 3, 4, 1, 1, 2, 3, 3, 2, 2, 2, 3, 1, 3, 2, 4, 1, 1, 3, 3, 3, 2, 4, 1, 4, 4, 3, 2, 3, 2, 4, 2, 2, 4, 3, 1, 1, 2, 3, 3, 4, 3, 4, 1, 1, 4, 3, 1, 4, 3, 3, 4, 1, 1, 4, 4, 1, 1, 4, 4, 2, 2, 1, 3, 2, 2, 1, 3, 4, 1, 3, 4, 3, 1, 2, 1, 3, 2, 3, 3, 2, 1, 2, 1, 3, 4, 1, 1, 3, 2, 1, 4, 1, 3, 2, 2, 3, 3, 1, 2, 2, 2, 2, 3, 2, 1, 1, 4, 1, 2, 1, 1, 2, 4, 3, 4, 2, 2, 3, 3, 2, 4, 3, 2, 1, 4, 2, 1, 1, 1, 3, 1, 3, 2, 2, 3, 3, 3, 1, 4, 1, 2, 1, 4, 4, 4, 4, 3, 4, 3, 1, 2, 2, 1, 4, 4, 2, 3, 4, 3, 2, 4, 3, 3, 1, 3, 2, 1, 3, 2, 2, 4, 4, 4, 1, 3, 3, 1, 4, 1, 2, 1, 3, 3, 4, 4, 4, 4, 3, 4, 2, 3, 4, 1, 4, 2, 2, 4, 2, 1, 2, 1, 2, 4, 3, 4, 4, 1, 4, 1, 3, 4, 3, 4, 1, 3, 4, 3, 3, 2, 1, 4, 1, 2, 4, 4, 2, 4, 1, 3, 2, 2, 4, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 1"
